PROŠĆENJE,"naselje pri Mojkovcu, Črna Gora",,
PROŠČENJE,"praznovanje godu zavetnika cerkve v krščanskem okolju",,
PROŽILEC,"sprožilec (knjiž.)",,
PROŽILNIK,"vzvod pisalnega stroja, s katerim se sproži premik voza v levo (teh.)",,
PROŽILO,"vzvod za sprožitev udarne igle pri strelnem orožju (voj.)",,
"PROŽINSKA VAS","razloženo naselje vzhodno od štor",,
PROŽNOST,"lastnost prožnega telesa",,
PROŽURA,"zaselek na otoku Mljetu, Hrvaška",,
PRPIĆ,"hrvaški teniški igralec - Goran (1964-) (nekd.)",,
PRPIČ,"slovenski novinar - Andrej",,
PRSI,"vzboklini na ženskem oprsju z mlečnimi žlezami",,
PRSK,"parjenje srnjadi, ki traja približno od sredine julija do konca avgusta",,perplexity
PRSKAČ,"srnjak, ki se goni (lov.)",,
PRSNICA,"kost prsnega koša, na katero so pritrjena rebra (anat.)",,
PRSNIK,"del oblačila, ki pokriva prsi",,
PRSOBRAN,"nasip iz zemlje, ki varuje vojaka pred izstrelki (voj.)",,
PRST,"gibljiv podaljšek na roki ali nogi, ki ga ljudje običajno imamo pet na vsaki roki in nogi (anat.)",,perplexity
PRST,"vrhnja plast tal, ki vsebuje razkrojene organske snovi",,
PRSTAK,"dateljnu podobna školjka, ki si vrta rove v kamen (zool.)",,
PRSTAN,"okrasni obroček za nošenje na prstu",,
PRSTAN,"razčlenjen obroč med stebrom in kapitelom (arhit.)",,
PRSTANEC,"prst roke med sredincem in mezincem (anat.)",,
PRSTANIČAR,"nočni metulj, katerega gosenica objeda drevesno listje (zool.)",,
PRSTENINA,"kompost (agr.)",,
PRSTNICA,"vsaka od treh oziroma dveh kosti v prstu (anat.)",,
PRSTNIK,"gumijasta prevleka za prst",,
PRSTNINA,"rastlina, ki ima užitne dele v prsti, zemlji (agr.)",,
PRSTOMET,"igra z gumijastimi ploščki, podobna balinanju",,
PRT,"kos blaga, s katerim prekrijemo mizo",,vpis
PRTENICE,"platnene hlače (nar.)",,
PRTENINA,"platno (star.)",,
PRTIČEK,"okrasni izdelkek iz blaga, ki se uporablja pri obrokih za brisanje rok in ust, ali pa manjši dekorativni izdelek za pod krožnike",2026-04-12,vpis
PRTLJAGA,"kovčki, torbe z osebnimi stvarmi za potovanje",,
PRTLJAŽNICA,"shramba za prtljago",,
PRTLJAŽNIK,"prostor za prtljago v avtomobilu",,
PRTOVČ,"gručasto naselje pod jugovzhodnem pobočju Ratitovca zahodno od Železnikov",,
PRTOVČ,"naselje v občini Železniki",,
PRUD,"naselje pri Metkoviću, Hrvaška",,
PRUDENCIJ,"rimski krščanski pesnik - Avrelij (ok. 348†410), Prudentius",,
"PRUDENTE DE MORAIS","mesto v zvezni državi Minas Gerais, Brazilija",,
PRUDENTIA,"prostozidarska loža, ki jo je leta 1733 ustanovil grof Ivan Drašković v Zagrebu",,perplexity
PRUDENTIUS,"rimski krščanski pesnik - Aurelius (ok. 348†410), Prudentij",,
PRUDNICE,"naselje pri Brdovcu, Hrvaška",,
PRUDNIKOV,"ruski matematik - Anatolij Platonovič (1927†1999)",,
PRUDNIKOV,"ruski nogometaš - Aleksandar Aleksandrovič (1989-)",,
PRUDNIKOV,"ruski trener in nekdanji nogometaš - Aleksej Pavlovič (1960-)",,
PRUDNIKOV,"rusko-srbski slikar in grafik - Đorđe (1939†2017)",,
PRUDNIKOVA,"rusko-srbska šahovska velemojstrica - Svetlana (1967-)",,
PRUDONIZEM,"ideološko gibanje, navdihnjeno z delom francoskega misleca Pierra-Josepha Proudhona, ki ga štejemo med predhodnike anarhizma in mutualizma (soc.)",,vpis
PRUGOVAC,"naselje pri Aleksincu, Srbija",,
PRUGOVO,"naselje pri Klisu, Hrvaška",,
PRUGOVO,"naselje pri Požarevcu, Srbija",,
PRUGY,"naselje v županiji Borsod-Abauj-Zemplen, Madžarska",,
PRUKA,"cerkvena klop (nar.)",,Perplexity
PRUKICA,"pručka (pog.)",,
PRULE,"mestni predel v Ljubljani",,
PRUNEA,"romunski nogometaš, vratar - Florin (1968-) (nekd.)",,
PRUNEDA,"kubansko-ameriški pevec - Carlos Manuel (1972-)",,
PRUNELA,"posušena sliva brez koščice (agr.)",,
PRUNK,"slovenska pisateljica - Ljudmila (1878†1947), (Kaj je videl Mižek Figa )",,
PRUNK,"slovenski zgodovinar in politik - Janko (1942-)",,
PRUNO,"naselje in občina na Korziki, Francija",,
PRUNUS,"rod dreves in grmov, ki obsega vrste kot so sliva, češnja, breskev, marelica, mandljevec ter mnoge druge",,
PRUNČ,"slovenski pisatelj in prevajalec - Erich (1941†2018), (Tihožitja)",,
PRURIGO,"kronična kožna bolezen (med.)",,
PRURITIS,"kožno srbenje (med.)",,
PRUS,"nemški trener in nekdanji nogometaš - Michael (1968-)",,
PRUS,"poljski poklicni nogometaš - Mateusz (1990-)",,
PRUS,"psevdonim poljskega pisatelja Aleksandra Glowackega - Boleslaw (1847†1912), (Faraon)",,
PRUS,"ruski nogometaš - Albert (1987-)",,
PRUS,"slovenski operni pevec, basist - Anton (1921†2007)",2026-03-26,vpis
PRUSEK,"češki igralec hokeja na ledu, vratar - Martin (1975-) (nekd.)",,
PRUSI,"skupen naziv za baltska plemena, ki so do srednjega veka živela ob spodnji Visli in Njemenu",,
PRUSIJA,"nekdanja država ob Baltiku na ozemlju današnje Nemčije, Poljske in Rusije",,
PRUSINER,"ameriški zdravnik, nevrolog - Stanley, nobelovec leta 1997 (1942-)",,
PRUSNICA,"užitna spomladanska goba, katere meso ima duh po moki",,
PRUSNIK,"slovenski igralec hokeja na ledu - Darko (1956-) (nekd.)",,
PRUSOVSTVO,"državna in politična pripadnost k Prusiji",,
PRUT,"mejna reka med Romunijo in Moldavijo",,
PRUTA,"nekdanja izraelska valuta, tisočinka funta",,
PRUTZ,"nemški pisatelj in literarni zgodovinar - Robert (1816†1872)",,
PRUČICA,pručka,,
PRUČKA,"majhna nizka klop",,
PRUŠNICA,"potok, ki teče skozi vas Brezovica pri Borovnici in se izliva v Ljubljanico",,
"PRUŠNJA VAS","naselje v občini Krško",,
PRUŠTOF,"suknjič, jopič (zastar.)",,
PRUŽATOVAC,"naselje pri Mladenovcu, Srbija",,
PRVAK,"posameznik ali moštvo, ki na tekmovanju ali ligi doseže prvo mesto",,
PRVAKINJA,"ženska, ki na tekmovanju ali ligi doseže prvo mesto",,
PRVAČINA,"naselje na desnem bregu Vipave",,
PRVEC,"prvi roj čebelje družine (čeb.)",,
PRVENCI,"gručasto naselje vzhodno od Ptuja",,perplexity
PRVENEC,"prvo umetniško delo, ki ga izda kak avtor",,
PRVENEC,"zdravilna rastlina s suličastimi listi in belimi cvetovi (bot.)",,
PRVENSTVO,"športno tekmovanje za naslov prvaka",,
PRVESNICA,"ženska, ki prvič rodi (med.)",,
"PRVI REJ","ples v Ziljski dolini, na katerem prvič plešejo pravkar dorasla dekleta (etn.)",,
PRVINA,"element (kem.)",,
PRVINA,"sestavni del",,
PRVINCI,"naselje pri Krašićih, Hrvaška",,
PRVINE,"hribovsko naselje severovzhodno od Lukovice",,
PRVINSKOST,"značilnost prvinskega",,
PRVIĆ,"otok v Podgorskem kanalu, Hrvaška",,
PRVOBITNOST,"osnovno bistvo (knjiž.)",,
PRVOBOREC,"udeleženec jugoslovanskega narodnoosvobodilnega boja od leta 1941",,
PRVOBORILEC,"kdor si zelo prizadeva za kaj (star.)",,
PRVOBORITELJ,"kdor si zelo prizadeva za kaj (zastar.)",,
PRVOBORITELJICA,"ženska, ki si zelo prizadeva za kaj",,
PRVOBORKA,"udeleženka jugoslovanskega narodnoosvobodilnega boja od leta 1941",,
PRVOKATEGORNIK,"kdor tekmuje v prvi kategoriji (šah.)",,
PRVOLETNICA,"dijakinja prvega letnika",,
PRVOLETNIK,"dijak prvega letnika",,
PRVOLIGAŠ,"klub, ki tekmuje v prvi ligi",,
PRVOMESTNIK,"predsednik, načelnik (zastar.)",,
PRVONAGRAJENEC,"kdor dobi prvo nagrado",,
PRVONAGRAJENKA,"ženska, ki dobi prvo nagrado",,
PRVONEK,"naselje pri Vranju, Srbija",,
PRVONOŽINA,"naselje pri Veliki Gorici, Hrvaška",,
PRVOOBHAJANEC,"kdor je prejel prvo obhajilo (rel.)",,
PRVOOBHAJANKA,"ženska, ki je prejela prvo obhajilo (rel.)",,
PRVOPIS,"prvotno besedilo, dokument ali zapis, ki je osnova za nadaljnje kopije ali prevode, izvirnik, original (knjiž.)",,
PRVOPRISTOPNIK,"alpinist, ki prvi pripleza kako plezalno smer (alp.)",,
PRVORODNICA,"ženska, ki prvič rodi",,
PRVOROJENEC,"prvorojeni sin",,
PRVOROJENKA,"prvorojena hči",,
PRVOROJENSTVO,"dejstvo, da je kdo prvorojenec",,
PRVOROJENČEK,"prvorojeni otrok (ekspr.)",,
PRVOSEDNIK,"predsednik (zastar.)",,
PRVOTA,"izvor, poreklo (zastar.)",,
PRVOTIS,"besedilo prvega natisa (knjiž.)",,
PRVOTISK,"knjiga, tiskana pred letom 1500",,
PRVOTISK,"prva izdaja tiskanega dela",,
PRVOTNOST,"značilnost prvotnega",,
PRVOVRSTNOST,"značilnost prvovrstnega",,
PRVOŠOLEC,"učenec prvega razreda",,
PRVOŠOLKA,"učenka prvega razreda",,
PRVČA,"naselje pri Novi Gradiški, Hrvaška",,
PRVČEK,"otrok, ki obiskuje prvi razred osnovne šole, prvošolec (žarg.)",,
PRYCE,"valižanski igralec - Jonathan (1947-), (Kdo je ustrelil Victorio Fox )",,
PRYOR,"ameriški boksar - Aaron (1955†2016)",,
PRYOR,"ameriški igralec - Richard (1940†2005), (Lady poje blues)",,
PRYSOCK,"ameriški glasbenik - Arthur (1929†1997)",,
PRZEMYL,"mesto na skrajnem severovzhodu Poljske",,
PRZESMYCKI,"poljski pesnik in kritik, ki je pisal pod psevdonimom Miriam - Zenon (1861†1944)",,
PRZYBECKI,"poljski rokometaš - Piotr (1972-) (nekd.)",,
PRZYBORA,"poljski pisatelj, igralec in pevec - Jeremi (1915†2004)",,
PRZYBOŠ,"poljski pesnik in prevajalec - Julian (1901†1970)",,
PRZYBYSZEWSKI,"poljski pisatelj - Stanislaw (1868†1927)",,
PRÁSLOVANŠČINA,"rekonstruirani jezik, skupni prednik vseh slovanskih jezikov (lingv.)",,
PRÁSÉVANJE,"vrsta elektromagnetnega valovanja, ki zapolnjuje Vesolje",,
PRÜM,"mesto v zvezni deželi Porenje-Pfalška, Nemčija",,
PRĆENOVA,"naselje pri Novem Pazaru, Srbija",,
PRĆILOVICA,"naselje pri Aleksincu, Srbija",,
PRČ,"kozel (nar.)",,
PRČANJ,"naselje pri Kotoru, Črna Gora",,
PRČEVAC,"majhen nenaseljen otoček severno od zaliva Medoš na otoku Kaprije, Hrvaška",,
PRŠ,"pršec, pršavica",,
PRŠA,"prha (star.)",,
PRŠAVICA,"padavina v obliki drobnih vodnih kapelj",,
PRŠEC,"padavina v obliki drobnih vodnih kapelj",,
PRŠENJE,"vrsta padavin v tekočem stanju, ki nastajajo v oblaku",,
PRŠETINCI,"razloženo naselje severovzhodno od Svetega Tomaža",,
PRŠICA,"droben zajedavec, ki sesa rastlinske ali živalske sokove (zool.)",,
PRŠICA,"zajedavec, ki sesa sok na spodnji strani listov (zool.)",,
PRŠILEC,"priprava, ki razprši tekočino na zelo drobne kapljice",,
PRŠILKA,pršilnik,,
PRŠILNIK,"priprava, ki razprši tekočino na zelo drobne kapljice",,
PRŠILNIK,"priprava, s katero razpršimo tekočino",,
PRŠILO,"sredstvo, ki se pri uporabi razpršuje",,
PRŠIVEC,"gora v Julijskih Alpah (1761 m)",,
PRŠIVEC,"naselje pri Čabru, Hrvaška",,
PRŠIVEC,pršič,,
PRŠIČ,"suh, droben sneg",,
PRŠIČAVOST,"bolezen, ki jo povzročajo pršice (vet.)",,
"PRŠNI PLAZ","plaz suhega snega, ki se v gostem oblaku razprši po zraku (alp.)",,
"PRŠNI SNEG","suh sneg (knjiž.)",,
PRŠO,"hrvaški nogometaš - Dado (1974-) (nekd.)",,
PRŠURIĆI,"naselje pri Višnjanu, Istra, Hrvaška",,
PRŠUT,"sušeno svinjsko stegno",,
PRŠUTAR,"prašič mesnate pasme, ki se goji za pršut (agr.)",,
PRŠUTARNA,"obrat za sušenje pršuta",,
PRŽAN,"del Ljubljane",,
PRŽAN,"del Ljubljane, ki leži na njenem severnozahodnem delu pod Šentviškim hribom",,
PRŽANEC,"potok, ki izvira v ljubljanski mestni četrti Koseze in se izliva v potok Glinščica",,
PRŽEVALSKI,"ruski general in raziskovalec - Nikolaj Mihajlovič (1839†1888)",,
PRŽINA,"droben grušč (zastar.)",,
PRŽNO,"naselje pri Budvi, Črna Gora",,
PRŽOJNE,"naselje pri Vlasotincih, Srbija",,
PSAHIS,"rusko-izraelski šahovski velemojster - Lev (1958-)",,
PSALM,"verska pesem ali molitev, ki je pogosto del liturgije v judovstvu in krščanstvu (rel.)",,perplexity
PSALMIST,"oseba, ki piše, poje ali izvaja psalme — verske pesmi ali hvalnice, ki so pogosto del molitvenih in bogoslužnih praks, zlasti v judovski in krščanski tradiciji",,
PSALMODIJA,"recitiranje psalmov",,
PSALTER,"knjiga psalmov (rel.)",,perplexity
PSALTERIJ,"knjiga psalmov (rel.)",,
PSALTERIJ,"srednjeveško glasbilo, podobno citram (muz.)",,
PSAMATA,"(v grški mitologiji) nereida, boginja peska, žena Proteja, pastirja tjulnjev",,
PSAMATA,"Neptunov retrogradni nepravilni satelit",,
PSAMETIH,"ime več egiptovskih kraljev",,
PSAMOFILI,"organizmi, ki živijo na peščenih podlagah (biol.)",,
PSAMTIK,"egiptovski kralj 26. dinastije (693 pr. n. š.†610 pr. n. š.)",,
PSAR,"kdor se poklicno ukvarja z vzrejo ali vodenjem psov",2026-04-05,vpis
PSARNA,"prostor za vzrejo psov (knjiž.)",,perplexity
PSARRAS,"grški režiser - Tassos (1948-)",,
PSAČA,"kraj z znanim manastirom pri Krivi Palanki, Makedonija",,
PSELIZEM,"jecljanje (med.)",,
PSETO,"psiček, pes (nar.)",,vpis
PSEUDOMONAS,"rod bacilov, ki večinoma živijo v zemlji in vodi ter lahko povzročajo bolezni",,
PSEVDODOKUMENTAREC,"zvrst radijske, filmske ali televizijske predstave v obliki dokumentarca z lažnimi, nedokumentarnimi vložki ali tolmačenji",,
PSEVDOGOTIKA,"evropski umetnostni slog na koncu 19. in v začetku 20. stoletja, ki posnema gotiko (um.)",,
PSEVDOKLASICIZEM,"umetnostni slog, ki posnema klasicizem (um.)",,
PSEVDOKULTURA,"navidezna kultura",,
PSEVDOKUTIKULA,"navidezna povrhnjica",,
PSEVDOMORFOZA,"kristal določene snovi s kristalno obliko snovi, iz katere je nastala (min.)",,
PSEVDONIM,"izmišljeno ime, skrivno ime",,
PSEVDOPODIJ,"panožica pri enoceličarjih (biol.)",,
PSEVDOPRAŠTEVILO,"celo število, ki ima določeno značilnost, vezano na praštevila, samo pa ni praštevilo",,
PSEVDOPROBLEM,"navidezni problem (knjiž.)",,
PSEVDORAZBORA,"sladkovodna riba iz družine pravih krapovcev",,
PSEVDOSFERA,"ploskve s konstantno negativno Gaussovo ukrivljenostjo (geom.)",,
PSEVDOSKALAR,"skalar, ki spremeni predznak pri zrcaljenju",,
PSEVDOVEKTOR,"količina, ki se obnaša kot vektor, vendar ne menja predznaka pri inverziji",,
PSI,"predzadnja črka grške abecede",2026-03-27,vpis
PSICA,"hudobna, zlobna ženska",,
PSICA,"samica psa",,
PSICA,"sodarski stol (etn.)",,
PSIHA,"(v grški mitologiji) ljubica boga Erosa",,
PSIHA,"nizka omara z velikim stoječim ogledalom",,
PSIHIATER,"zdravnik, ki se ukvarja z odkrivanjem in zdravljenjem duševnih motenj",,
PSIHIATRIJA,"veda o duševnih motnjah in njihovem zdravljenju",,
PSIHIATRINJA,"zdravnica, ki se ukvarja z odkrivanjem in zdravljenjem duševnih motenj",,
PSIHIKA,"duševnost (knjiž.)",,
PSIHOANALITIK,"strokovnjak, ki izvaja terapevtski pristop za razumevanje in zdravljenje duševnih motenj in problemov, ki temeljijo na teorijah Sigmunda Freuda",,
PSIHOANALIZA,"klinična metoda in psihološka teorija, ki se ukvarja s proučevanjem nezavednega in zdravljenjem psihičnih motenj na osnovi te teorije (psiht.)",,
PSIHODIAGNOSTIKA,"ugotavljanje in določanje osebnostnih lastnosti, zlasti s psihološkimi testi (med.)",,
PSIHODIAGNOZA,"spoznavanje posameznikove osebnosti ali njenih osebnostnih lastnosti (psih.)",,
PSIHOFARMAKOLOGIJA,"veda, ki se ukvarja s preučevanjem učinkov različnih snovi na duševnost in vedenje ljudi",,
PSIHOFIZIKA,"veda o odnosu med fizičnimi dražljaji in njihovimi duševnimi učinki",,
PSIHOFIZIOLOGIJA,"veda o odnosu med fiziološkimi procesi in duševnostjo",,
PSIHOGRAFIJA,"opisovanje duševnih značilnosti posameznika ali skupine (psih.)",,
PSIHOGRAM,"grafični prikaz duševnih značilnosti posameznika ali skupine (psih.)",,
PSIHOHIGIENA,"skrb za ohranitev zdravih duševnih funkcij (med.)",,
PSIHOLINGVISTIKA,"jezikoslovje, ki preučuje jezik s stališča duševnosti (lingv.)",,
PSIHOLOG,"strokovnjak, ki deluje na področju psihologije",,
PSIHOLOGIJA,"veda, ki znanstveno obravnava psihološke procese pri človeku, dušeslovje",,
PSIHOLOGINJA,"strokovnjakinja, ki deluje na področju psihologije",,
PSIHOLOGIZEM,"prenašanje zakonov in metod psihologije na druga področja (knjiž.)",,
PSIHOMATIKA,"veja medicine, ki obravnava psihične in fizične pojave pri človeku (med.)",,
PSIHOMETRIJA,"nauk o merjenju duševnih pojavov",,
PSIHONEVROZA,"nevroza (med.)",,
PSIHOPAT,"značajsko, osebnostno neuravnovešen človek (psiht.)",,
PSIHOPATIJA,"pojem v psihologiji, s katerim opisujemo kronično nemoralno in asocialno vedenje (psiht.)",,
PSIHOPATIJA,"značajska, osebnostna neuravnovešenost (psiht.)",,
PSIHOPATINJA,"osebnostno neuravnovešena ženska",,
PSIHOPATKA,"osebnostno neuravnovešena ženska (psiht.)",,
PSIHOPATOLOGIJA,"veda o vzrokih, nastanku in razvoju duševnih motenj in bolezni",,
PSIHOSOCIOLOGIJA,"socialna psihologija",,
PSIHOSOMATIKA,"nauk o telesnih boleznih, nastalih zaradi vplivanja duševnih pojavov (med.)",,
PSIHOTEHNIK,"strokovnjak za psihotehniko",,
PSIHOTEHNIKA,"uporaba psiholoških testov, tehnik v praktične namene (psih.)",,
PSIHOTERAPEVT,"strokovnjak za psihoterapijo",,
PSIHOTERAPIJA,"zdravljenje duševnih motenj in bolezni s psihološkimi sredstvi (med.)",,
PSIHOTEST,"strokovno sestavljen instrument za merjenje psihičnih lastnosti, sposobnosti ali osebnostnih značilnosti (med.)",,vpis
PSIHOTIK,"kdor ima psihozo (psiht.)",,
PSIHOZA,"hujša duševna motnja, pri kateri človek zgubi stik z resničnostjo (psiht.)",,
PSIHROMETER,"naprava za merjenje vlažnosti (meteor.)",,
PSIKOVINA,"grm s po dvema cvetoma v socvetju in rdečimi strupenimi jagodami",,
PSILOFIT,"izumrle rastline, ki so se prve pojavile na kopnem (pal.)",,
PSILOZA,"izguba trepalnic (med.)",,
PSINA,"pasje meso",,
PSITAKOZA,"kužna bolezen papig",,
PSKOV,"eno najstarejših in zgodovinsko najpomembnejših mest v severozahodni Rusiji, ki leži blizu meje z Estonijo in Latvijo",,vpis
PSOGLAVEC,"bajeslovno bitje s človeškim telesom in pasjo glavo (etn.)",,
PSORIAZA,"kožna bolezen (med.)",,
PSOSLOVJE,"veda o psih, ki se ukvarja z njihovo vzrejo, pasmami, telesnimi značilnostmi in vzgojo, kinologija",2026-04-07,vpis
PSOVKA,"žaljiva beseda, izrečena v afektu",,
PT,"simbol za platino",,
PTA,"(v egipčanski mitologiji) stvarnik sveta, zaščitnik umetnikov in rokodelcev",2026-03-21,vpis
PTAH,"(v egipčanski mitologiji) stvarnik sveta, zaščitnik umetnikov in rokodelcev",,Perplexity
PTAK,"poljski režiser - Krzysztof (1954†2016)",,
PTERANODON,"red izumrlih letečih plazilcev (pal.)",,
PTERODAKTIL,"izumrli plazilec z zelo podaljšanim prstom in kratkim repom (pal.)",,
PTEROPOD,"v morju živeči drobni planktonski polži (zool.)",,
PTEROSTIGMA,"odebeljena, obarvana celica blizu konice krila nekaterih žuželk (zool.)",,
PTEROZAVER,"izumrli plazilec, sposoben letati (pal.)",,
PTIALIZEM,"pretirano izločanje sline (med.)",,
PTICA,"toplokrvni vretenčar, pokrit s perjem, ki ima peruti in kljun",,
"PTICA PEVKA","ptica, ki se oglaša z značilnimi melodičnimi glasovi",,
PTIČ,"žival, ki ima peruti, kljun in je pokrita s perjem",2026-03-19,vpis
PTIČAD,"več ptičev",,
PTIČAR,"oseba, ki lovi, vzgaja ali se ukvarja s pticami",,
PTIČAR,"srednje velik lovski pes rjavkaste barve",,
PTIČARICA,"puška z daljšim dometom šiber (lov.)",,
PTIČARKA,"samica psa ptičarja",,
PTIČARSTVO,"znanstvena veda in področje, ki se ukvarja s proučevanjem ptic, njihove biologije, ekologije, vedenja, ohranjanja in varstva",,
PTIČESLOVEC,"ornitolog (knjiž.)",,
PTIČESLOVJE,"veda o pticah",,
PTIČJAK,"ptičji iztrebek",,
"PTIČJE MLEKO","rastlina s črtalastimi pritličnimi listi in belimi cvetovi v grozdih ali češuljah (bot.)",,
"PTIČJE SEME","rastlina s celorobimi listi in belimi ali rdečimi cvetovi v socvetju",,
PTIČNICA,"ptičja kletka, ptičnik",,
PTIČNIK,"ptičja kletka, ptičnica (zastar.)",,
PTOLEMAJ,"ime več egiptovskih kraljev iz makedonske dinastije",,
PTOLOMEJ,"grški astronom, astrolog, matematik, geograf in fizik (ok. 87†150)",,
PTOMAIN,"skupno ime za strupene snovi, ki nastajajo pri bakterijskem razkroju beljakovin v mrtvih organizmih in so v preteklosti zmotno veljale za glavni vzrok zastrupitev s pokvarjeno hrano",2026-03-20,vpis
PTOZA,"padec ali povešenost zgornje očesne veke, pri čemer lahko veka delno ali popolnoma prekriva zenico (med.)",,vpis
PTT,"kratica za pošta, telegraf, telefon",,perplexity
PTUJ,"najstarejše mesto v Sloveniji, ki se nahaja v Podravju ob reki Dravi",2026-04-10,vpis
PTUJEC,"hrvaška rokometašica - Jasna (1959-) (nekd.)",,
"PTUJSKA CESTA","naselje zahodno od ceste Gornja Radgona-Spodnji Ivanjci",,
"PTUJSKA GORA","gručasto naselje severno od Majšperka",,
"PTUJSKO JEZERO","največje slovensko umetno jezero na Dravi pri Ptuju",,
"PTUJSKO POLJE","ravnina med Ptujem in Ormožem",,
PU,"simbol za radioaktivni element plutonij",,
PUA,"urugvajski nogometni trener in selektor - Victor (1956-)",,vpis
PUB,"gostinski lokal, ki je tradicionalno povezan z britansko in irsko kulturo, a se je močno uveljavil tudi pri nas",2026-03-15,vpis
PUBEC,"fant, deček (nar.)",,
PUBEK,"brezrepa dvoživka z rumeno lisastim trebuhom in bradavičasto kožo na hrbtu",,perplexity
PUBERG,"naselje in občina v departmaju Bas-Rhin, Francija",,
PUBERTETA,"doba človekovega razvoja med otroštvom in mladostno dobo (ped.)",,
PUBERTETNICA,"nedoraslo dekle (ekspr.)",,
PUBERTETNICA,"ženska v dobi med otroštvom in mladostno dobo (ped.)",,
